Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
Roast boneless chicken breast,Sainsbury's,140.0,23.3,4.33,0.583,0.64,1.83,01081213,"Chicken Breast Fillet, Cornflour, Stabiliser (Sodium Triphosphate), Brown Sugar, Dextrose, Salt",N/A
Chicken Tikka Masala,Cook,125.0,5.2,2.9,1.9,0.25,19.0,10001165,"e ran1900 gas mark 7 place on a bakigt cook until crisp tnd y mins alternatively, grill: pre-heat grill turn over occasionaly mins cook until orlsp and po 12 medium grill • please ensure food is cooked until plping hot. these instructions are guidelines only. • do not refreeze after defrosting. our ingredients... chicken breast (50%), water, rapeseed oll, breadcrmbs (fortifled wheat flow (wheat, calcium carbonate, iron, niacin, thiamin), sa sunflower oil) fortihed wheat flour (wheat, calcium carbonate, iron, niacin, thiamin), flov amoliza, rice), cornflour, salt, palm oil, raising agents (e450, e500)#, lactose (milk wheat starch, natural flavourings (contain celery). # e450 and e500 are the basic ingredients of baking powder, which is usedto make the batter light and crispy. for allergens see ingredients in capital letters. may also contain egg. although great care has been taken to remove all bones, some may re made with 100% chicken breast means we use only chicken breast meat in 0% relates to the other tasty ingredients such as the coat why does it say made with 100% chicken breast if it's 50% chicken bre",N/A
Breaded Chicken Nuggets,Marks & Spencer,218.0,14.0,11.3,1.0,1.28,14.7,00595445,"Chicken Breast (57%) Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin). Water Rapeseed Oil Salt. Durum Wheat Semolina (contains Gluten) Rice Flour Wheat Protein (contains Gluten). Wheat Starch (contains Gluten) Wheat Gluten Yeast Dried Vinegar Dried Garlic Dried Onions · Sugar. Yeast Extract Dried Lemon Ground White Pepper Herb Extract . • Spice Extract Dried Sage. •",N/A
British Butter Roast Chicken,Sainsburys,115.0,22.6,1.9,0.6,0.0022,1.8,00408752,"Chicken Breast, Butter (Cows' Milk), Salt, Brown Sugar, Stabiliser: Triphosphates.",N/A
Pate de pui integral,Scandia Sibiu,208.0,9.3,16.9,2.0,1.4,4.2,5941341002283,"PATE DE PUI INTEGRAL PRODUS STERILIZAT. INGREDIENTE: FICAT DE PUI (20%), CARNE DE PUI, ULEI DE FLOAREA-SOARELUI, PROTEINA VEGETALA DIN SOIA, APA, SARE IODATA, ZAHAR AMIDON DIN PORUMB, SMANTANA PRAF, LAPTE PRAF, CEAPĂ, CONDIMENTE, USTUROL A SE PASTRA ÎN LOC USCAT ȘI RACOROS, LA TEMPERATURA DE +4°C PANA LA MAXIM +25%C DUPA DESCHIDEREA CUTIEI, A SE PASTRA LA FRIGIDER ÎN VEDEREA CONSUMULUI MAXIM 24 ONE. A SE CONSUMA, DE PREFERINŢĂ, ÎNAINTE DE: VEZI PARTEA INFERIOARĂ A AMBALAJUL DECLARATIE NUTRITIONALĂ PENTRU 100g DE PRODUS: VALOARE ENERGETICA 863 K)/",N/A
Burford Browns 6 Large Eggs,Clarence Court,131.0,12.6,9.0,0.0,0.39,0.0,5000306004240,Free range eggs.,N/A
Thai green chicken,The Gym Kitchen,94.0,7.9,2.5,2.0,0.3925,10.7,5060084346185,"Cooked Vegetable Rice Mix (Carrots, Onions, Water, Brown Rice, Peas, Edamame Soya Beans, Line Leaf, Red Chillies], Cooked Chicken Breast (20%) (Chicken Breast Canffaur, Water, Coconut Milk, Onans, Semi Skimmed Milk, Herbs, Lemongrass, Ginger Purée, Garlic Puree, Green Chill Purée, Fish Sauce Water, Anchovy Extract (Fish), Salt, Sugarl, Comflour, Galangal, Salt, Sugar, Rapeseed Oil, Spices, Geling agent (Pectin), Concentrated Lime Juice, Red Chillies",N/A
Organic stock paste chicken &Rosemary,Kallo,359.0,1.4,24.9,9.7,33.2,30.8,5013665116158,"sea salt*, potato starch*, sunflower oil*, sustainable palm fat*, sugar*, chicken fat* (6.5%), agave fibre, natural flavouring, yeast extract, chicken* (1%), herbs* and spices* (turmeric*, rosemary*, parsley*, black pepper*), onion. *organic ingredient allergens: may contain celery.",N/A
Free range British eggs,Tesco,131.0,12.6,9.0,0.1,0.3825,0.10017,5051140150471,,N/A
The Original Chicken Flavour,Koka,81.0,1.86,3.42,0.557,0.608,10.4,8888056603862,"Massa: farinha de trigo, oleo de palma, sal. 
Tempero: sal, aroma artificial a frango (contemn trigo, soja), intensificador de sabor (E621), açúcar, proteína de soja hidrolisada, cebolinho, especiarias.",N/A
"Chicken, Mushroom and Rice Soup",M&S Food,54.0,2.9,1.5,0.6,0.5,6.9,00220576,"Roast Chicken Stock (Water, Yeast Extract, Chicken Bones, Chicken Fat, Salt, Carrots, Onions, Tomato Paste, Bay Thyme), Onions, Mushrooms (9%), Carrots, British Chicken Thighs (8%), Basmati Rice (4%), Single Cream (Milk), Cornflour, Celery, Salt, Parsley, Thyme, Ground Black Pepper, Ground Bay Leaves",N/A
10 Chicken Fingers,Birds Eye,242.0,12.0,11.0,0.5,0.93999999761581,23.0,5000116112265,"Chicken Breast (43%), Flour (WHEAT, Wholegrain WHEAT), Water, Rapeseed Oil, Salt, Yeast, Natural Flavouring, Colour (Paprika Extract), Calcium Carbonate, Iron, Niacin, Thiamin.",N/A
Chicken nuggets,Seara,201.0,14.0,11.0,0.0,1.4,0.0,7894904573516,N/A,N/A
Chicken and mushroom,Batchelors Pasta n sauce,113.0,4.1,1.0,2.6,0.4625,21.7,5000354404016,"ingredients as sold (greatest first): pasta tubes (84%) (durum wheat semolina, wheat flour), maize sty eal starch, whey powder (milk), yeast extract powder, salt, onion powder, flavourings, mushroom juice concentrate powder (0.5%), vegetable oils (sunflower, palm), dried parsley, sup ground turmeric, chicken fat, black pepper extact. allergy advice: for allergens, including cereals containing gluten, see ingredients in bold. may also contain celery, egg and soya. elos pue no added msg cooking instructio s - on the hob: water, 100ml milk (anu 10g bucter if you fancy) 7oq a 6 ntil pasta is tend",N/A
Chicken Stock Pot,OXO,149.0,5.8,5.7,7.0,15.8,17.3,96199695,"water, lodised salt, dried glucose syrup, chicken stock (6%) (chicken bone stock, water, chicken fat, salt), chicken fat (4%), gelling agent (pectin), sugar, flavourings, yeast extract (yeast, vegetable extract), garlic powder, acidity regulator (lactic acid), onion powder, salt, ground black pepper, beetroot powder, carrot powder, dried parsley, ground turmeric, preservative (potassium sorbate), ground bay leaf, natural rosemary flavouring,",N/A
Poulet curry et lait de coco,Marie,155.0,6.9,5.9,0.8,0.57,18.0,3248830001270,"Riz basmati cuit 37,8% (eau, riz basmati), poulet mariné au citron cuit 21% (viande de cuisse de poulet 20,5%, sel, jus de citron), eau, lait de coco 5,6% (extrait de noix de coco, eau), riz sauvage cuit 4,7% (riz sauvage, eau), CRÈME fraîche, oignons, ciboule, farine de BLÉ, huile de colza, lentilles corail 0,9%, noix de coco râpée 0,7%, épices curry 0,4%, ail, jus de citron concentré, sel, purée de gingembre 0,2%, coriandre 0,1%, curcuma, piment fort.",N/A
Lightly Breaded Chicken Breast Chunks,Kirkland Signature,167.0,19.0,5.95,1.19,1.58,10.7,0196633951786,"boneless skinless chicken breast, water, seasoning, sugar, salt, spices, paprika, celery seed, chicken fat, spice extractive, canola oil, soybean oil, rice starch, wheat flour, sugar, salt, nonfat dry milk, dried egg whites, baking powder, spice, paprika, vegetable oil",N/A
Poulet pané sauce caesar,Sodebo,197.0,7.8,9.3,3.5,0.69,19.0,3242271000656,"Salade composte 79%: spécialités céréalières cultes (eau, semoule de blé dur, œuf, sel, curcuma), œuf, salade 11%, carottes, viande de poulet, FROMAGE à pite dure, mais, jus de citron, huile de colza et/ou tournesol, eau, vinaigre d'alcool, amidon et/ou fécule, farine et fibre de BLE, sucre, ferments, conservateur : vinaigre tamponné, sel, arome naturel, persil, extrait de malt d'ORGE.
Sauce Caesar 8% cou, huile de colza, PARMESAN 0,8%, jaune d'œuf, jus de citron, oignons, graines de MOUTARDE, vinaigre d'alcool, farine de BLE, sel, poivre, basilic, ail.
Cookie au chocolat. 7%; sucre, farine de blé, œuf, beurre, huile de colza, pâte et beurre de cacao, poudre de cacao maigre, poudre à lever : bicarbonate de sodium, émulsifiants: lécithines (soja), arôme naturel, sel.
Gressins 4% et fourchette 2% ; farine de blé, son de blé, fibre de blé, semoule de blé dur, beurre, huile d'olive vierge, huile de colza, eau, levure boulangère, sucre, amidon et/ou fécule, sel graines de pavot, arôme naturel.",N/A
Naked Chicken Kebab,Marks And Spencer,87.0,6.9,4.7,2.1,0.58,3.6,29386673,"Chicken Breast (15%), Tahini Yogurt Dressing (14%), Peppers, Cauliflower, Spinach, Vinegar Infused Cabbage (7%) (Red Cabbage, Cider Vinegar, Sugar, Water, Smoked Paprika, Ground Cinnamon), Tomatoes, Cucumber, Courgette, Cabbage, Carrots, Red Onions, Water, Vegetable Oil (Sunflower/Rapeseed), Coriander, Lemon Zest, Garlic Purée, Honey, Mint, Ground Spices (Sumac, Smoked Paprika, Black Pepper, Cumin), Basil Infused Vegetable Oil, Salt, Potato Starch, Dried Oregano, Cornflour, Rosemary, Dried Paprika Flakes. 
TAHINI YOGURT DRESSING contains Greek Style Yogurt (Milk), Water, Rapeseed Oil, Tahini (Sesame Seed Paste), Lemon Juice, Garlic Purée, Mint Infused Vegetable Oil, Salt, Lemon Zest, Sugar, Pasteurised Egg Yolk, Mint, Vinegar, Citrus Fibre, Dried Oregano, Dried Egg White, Ground Black Pepper.",N/A
Roast Chicken Slice,Tesco,115.0,24.5,1.0,0.5,2.25,1.0,5059697724442,"Chicken breast (98%), pea starch, dextrose, salt, stabilisers (tetrapotassium diphosphate, disodium diphosphate), chicken, yeast extract, chicken fat, caramelised sugar syrup, sugar, onion powder, lemon juice from concentrate, black pepper, sage extract.",N/A
Super Duper Chicken Nuggets,Kidfresh,162.5,15.0,5.0,0.0,0.78125,16.25,0810882010024,"Chicken breast meat, whole wheat flour, water, cauliflower, onions, unbleached wheat flour, natural flavors, salt, corn starch, yellow corn flour, rice starch, yeast, molasses, sea salt, leavening (cream of tartar, baking soda), whole grain millet flour.",N/A
Pechuga de pollo finas lonchas,Hacendado,84.0,16.9,1.2,1.3,1.9,1.3,8480000561565,"Pechuga de pollo (70%), agua, sal, dextrosa, azúcar, proteína de _soja_, estabilizantes (E-451i, E-407), especias, aromas, antioxidante (ascorbato sódico), conservador (nitrito sódico),",N/A
Cup a Soup Chicken & Vegetable with Croutons 4 Pack,Batchelors,45.0,0.388,1.4,0.581,0.461,7.71,5000175409054,"INSTANT CHICKEN & VEGETABLE SOUP WITH CROUTONS Ingredients as served (greatest first): Water, Glucose Syrup, Vegetables (3%) (Carrot, Onion, Peas), Maize Starch, Potato Starch, Palm Oil, Chicken (1%), Croutons (0.5%) (Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Palm Oil, Salt, Yeast, Antioxidant (Rosemary Extracts)), Salt, Flavourings, Parsley, Milk Protein, Potassium Chloride, Garlic, Yeast Extract (contains Barley), Sugar, Emulsifier (Mono - and Diglycerides of Fatty Acids), Sea Salt, Turmeric, Black Pepper Extract. Allergy Advice: For allergens, including cereals containing gluten, see ingredients in bold. May also contain celery and soya.",N/A
10 Large Eggs,The Happy Egg co.,128.0,12.5,8.83,0.417,0.938,0.417,5000326010030,Free range eggs.,N/A
British Free Range Mixed Size Eggs,Simply M&S,131.0,12.5,9.0,,0.3725,0.0,00018647,just eggs,N/A
Paté poulet,N/A,149.0,9.1,10.8,1.3,1.3,3.7,5941341032525,N/A,N/A
Chicken Tikka Masala,Sainsbury's,129.0,6.4,5.5,3.7,0.5,15.4,00244978,"Cooked Pilau Rice (Water, Basmati Rice, Onion, Rapeseed Oil, Salt, Cumin, Cardamom, Turmeric, Clove, Bay Leaf), Cooked Marinated Chicken Breast (18%) (Chicken Breast, Rapeseed Oil, Low Fat Yogurt (Cows' Milk), Cornflour, Paprika, Ginger Purée, Garlic Purée, Green Chilli Purée, Fenugreek, Coriander, Chilli Powder, Cumin, Cinnamon, Ginger Powder, White Pepper, Clove, Nutmeg. Cardamom, Bay Leaf), Onion, 16% Fat Cream (Cows' Milk), Tomato Paste, Low Fat Yogurt (Cows' Milk), Sugar, Rapeseed Oil, Water, Cashew Nut, Garlic Purée, Ginger Purée, Butter (Cows' Milk), Coriander Leaf, Salt, Paprika, Coriander, Cumin, Turmeric, Cinnamon, Chilli Powder, White Pepper, Clove, Ginger Powder, Colour Paprika Extract: Bay Leaf, Nutmeg, Cardamom.",N/A
Chicken Munchies,Marks And Spencer,202.0,14.5,9.8,0.6,0.62,13.2,00787734,"Chicken Breast (53%), Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rapeseed Oil, Durum Wheat Semolina (contains Gluten), Rice Flour, Wheat Gluten, Wheat Starch (contains Gluten), Salt, Wheat Protein (contains Gluten), Yeast, Dried Vinegar, Dried Garlic, Dried Onions, Sugar, Yeast Extract, Ground White Pepper, Dried Lemon, Dried Sage, Herb Extract, Spice Extract",N/A
Chargrilled Chicken Breast Slices,Sainsbury's,118.0,25.4,1.6,0.5,0.53,0.6,00286558,"British Chicken Breast Fillet (98%), Potato Starch, Natural Mineral Salt, Stabilisers (Sodium Triphosphates, Potassium Triphosphates).",N/A
Rich Yolk Mixed Weight Eggs,St.Ewe,131.0,12.6,9.0,0.0,0.4,0.0,5060156990476,Free range eggs.,N/A
Large Free Range Eggs,Woodcote,115.0,11.0,7.94,0.0,0.338,0.0,4056489175209,Free range eggs.,N/A
Crestwood Chicken Satay Skewers,N/A,220.0,18.8,12.6,3.8,1.3,7.3,4088600112442,"chicken (84%), wheat flour, sugar, mustard flour, rapeseed oil, sunflower oil, salt, soy sauce (water, soya beans, wheat, salt), stabilisers: polyphosphates, diphosphates, yeast extract, water, garlic powder, cayenne pepper, ginger powder, yeast, ginger extract",N/A
Vegetarische Kipreepjes,Vemondo,174.0,19.8,8.3,0.4,1.1,4.1,4056489219484,"Hydrated vegetable protein 79% (water, _soya_ protein 15%, _wheat_ protein 3%), sunflower oil, chicken _egg_ protein (free range), vinegar, _wheat_ starch, natural flavours, flavouring, water, reduced sodium salt, salt, maltodextrin, iron, vitamin B12.",N/A
Hearty chicken & vegetable broth,Waitrose,42.0,3.1,1.2,1.2,0.53,4.3,5000169605202,"Water, vegetables (32%) (onion, carrot, potato, white cabbage, peas, spinach, celery), cooked chicken (6%), potato starch, chicken extract, yeast extract powder, rapeseed oil, salt, garlic purée, dried potato, chicken fat, black pepper",N/A
Impeckable,The Vegetarian Butcher,150.0,16.0,7.2,0.5,0.9,3.3,8720182355560,"water, plant structure 38% (water,  soy  protein, corn starch,  wheat  gluten), sunflower oil, isolated  soy  protein, thickeners (methyl cellulose, konjac gum, processed eucheuma seaweed), citrus fibre, rapeseed oil, natural flavouring, yeast extract, tapioca starch, spirit vinegar, lactic acid, salt, dextrose, potassium acetate, malic acid, vitamin b12,",N/A
Chicken Tikka Masala and Pilau Rice,Charlie Bingham's,178.0,7.0,8.14,2.46,0.655,18.4,5033665212407,"Cooked rice (water, rice), chicken (19%), onions, cream (milk), milk, butter (milk), rapeseed oil, tomato purée, mango chutney (sugar, mangoes, salt, acidity regulator: acetic acid, cayenne pepper, ginger, garlic), ginger purée, lemon juice, garlic purée, cornflour, red chillies, salt, lime pickle lime, water, sunflower oil, salt, green chillies, chilli powder, acidity regulator: acetic acid, mustard seeds, cumin powder, turmeric powder), ground coriander, nigella seeds, parsley, ground cumin, smoked paprika, yellow mustard seeds, ground fenugreek, ground chillies, cayenne pepper, ground black pepper, ground cinnamon, ground dill, ground turmeric, sunflower oil, ground ginger, coriander seeds, colour: paprika extract, ground cardamom, ground cloves",N/A
Thai green chicken curry,Charlie Bigham's,154.0,6.6,5.7,2.6,0.4725,18.7,5033665213923,"Cooked rice (water, rice), chicken (19%), coconut, water, onions, ginger purée, rapeseed oil, lemon juice, bamboo shoots, demerara sugar, fish sauce (anchovy extract (fish), salt, sugar), lime juice, cornflour, spinach, basil, lime leaves, lemongrass, parsley, garlic purée, galangal, salt, sunflower oil, coriander, red pepper flakes, green chillies, garlic, ground turmeric, ground cumin, ground coriander, shrimp (crustaceans), makrut lime peel, coriander seeds, pepper, turmeric",N/A
Chicken Red Curry,"LIDL, chef select",126.0,5.1,4.9,1.6,0.68,14.6,4056489554721,,N/A
'Chicken' Lemon And Herb,Planted,195.0,21.0,10.0,0.5,1.8675,6.2,7630294500684,"Water, pea protein 26%, rapeseed oil, pea fibre, spices, herbs 0.8% (rosemary & thyme), lemon zest 0.4%, lemon juice concentrate 0.3%, mustard seeds, vinegar, salt, vitamin B12. May contain traces of gluten and soya.",N/A
Cream of Chicken Soup,Marks & Spencer,62.0,2.1,3.7,0.4,0.54,4.8,00816236," Eau, Fécule de Maïs, Blanc de Poluet cuit (3%) , Bouillon de poulet rôti (eau sel extrait de levure, viande de poulet, os de poulet, fécule de Maïs, poivre blanc moulu, graines de fenouil moulues, feuills de laurier, persil, ail, oignons, oireaux, carottes), crème (lait) (1.5%), Huile de colza, Protelne de laçtoserum (Lait), graisse de poulet, extrait de levure, fraine de blé contient Gluten, arôme, sel, poivre blanc moulu",N/A
Mc Chicken,McDonald's,,,,,,,2000000017631,"bread, breaded chicken, salad with sauce (soybean oil, water, prepared mustard (water, mustard seeds, vinegar, salt, mustard bran), liquid egg yolks, vinegar, sugar, salt, xanthan gum, disodium calcium edta,)",N/A
chicken flavour instant noodles,asda,111.0,2.8,4.2,0.6,0.493,15.0,20450656,"noodles (92%) [wheat flour, palm oil, lodised salt [sodium chloride, potassium iodate], sugar, stabiliser (guar gum), garlic powder] chicken flavour seasoning (8%) [flavouring lodised salt (sodium chloride, potassium fodatel sugar, yeast extract, maltodextrin, onion power turmeric, spring onions, ginger powder, carrots, soned oil (palm oil, ginger extract, onion extract, w pepper extract, turmeric extract, cumin extract] garlic powder white pepper]",N/A
Saveur Yakitori,Brets,522.0,6.3,31.0,3.5,1.4,52.0,3497917001621,"Pommes de terre (France) (61,9%), huile de tournesol (31%), sucre, sel, arôme naturel (dont viande de poulet en poudre), oignon, ail.",N/A
Soba Yakitori Chicken Noodles with Yakisoba Sauce,Nissin,213.0,5.2,9.4,4.6,1.3775,25.6,5997523315733,"noodles 12,2% (wheat flour, palm oil, salt, flavour enhancer e621, flour treatment agents (e500, e451) one regulator: citric acid], soybean, salt, wheat), rapeseed oil, sugar, dextrose, flavour enhancers (e621, e635), chicken fat anon powder, hydrolysed vegetable protein, flavourings, colours (plain caramel, curcumin and paprika extract), modified starch], onion, chicken meat 1,1%, red bell pepper, green onion,   may contain traces of celery, crustacean, fish, milk, molluscs, mustard and sesame, best before end: see bottom, noodles di grano istantanei con salsa di pollo yakitori, ingredienti: noodles 12,2% farina [ genti di trattamento della ala",N/A
Tesco Large Free Range Eggs 12 Pack,Tesco,118.0,11.3,8.06,,,0.0,5051140150457,Free Range Eggs,N/A
Butter Chicken,Sharwood's,103.0,0.9,7.2,4.9,0.72,8.2,5000354203695,"Water, Tomatoes (19%), Rapeseed Oil, Tomato Purée (4%), Modified Maize Starch, Cream (Milk), Fried Onion (3%) (Onions, Rapeseed Oil), Onion, Sugar, Salted Butter ( 2.5%) (Milk), Ginger Purée, Ground Spices, Salt, Garlic Purée, Whey Protein Concentrate (from Milk), Acid (Citric Acid), Dried Fenugreek Leaf, Coriander, Caraway Seeds, Colour (Paprika Extract). May also contain sesame.",N/A
Indian Style Butter Chicken mit Huhn,Youcook,144.0,5.31,7.1,1.69,0.541,14.1,4260334165158,"42% gegarter Reis (Wasser, Basmati-, Jasminreismischung, Rapsöl), 14% Hähnchenbrustfilet mariniert, gegart (Hähnchenbrustfilet, Stärke, Salz, Dextrose, Sojaöl und/oder Baumwollsamenöl), 10% Tomaten, Tomatenmark, Paprika, Zwiebeln, Sahne, Kokosnussmilchpulver (Kokosnussmilch, Maltodextrin, Milcheiweiß), Butter, Crème Fraîche, Geflügelbrühe (Puten - und Hühnerbrühe, Salz), Hühnerfett, Gewürze, Zucker, Stärke, Salz, Kräuter, Limettensaftkonzentrat, Emulgator Mono - und Diglyceride von Speisefettsäuren, Verdickungsmittel Guarkernmehl, Magermilchpulver, Dextrose, Branntweinessig, Paprikaextrakt.",N/A
Chicken Noodle Dry Packet Soup,unilever,20.0,0.8,0.311,0.267,0.524,3.38,8712566247905,"pasta (durum wheat semolina, wheat semolina) (65%), salt, potato starch, yeast extract, flavourings (contain celery), chicken (3% ), chicken fat (2,5%), toasted onion powder, potassium chloride, sugar, palm oil, spices (celery seeds, turmeric, pepper), parsley, antioxidants (extracts of rosemary, alpha-tocopherol, ascorbyl palmitate), may contain milk, egg and mustard,",N/A
Chunk light premium tuna in water,Chicken of the Sea,0.0,0.0,0.0,,0.132,0.0,0048000002488,"chunk light tuna, water, vegetable broth (contains _soy_), salt. product can contain bones",N/A
Cream of chicken soup,Tesco,48.5,2.5,3.0,0.3,0.435,2.8,5000436960195,"niacin, thiamin], chicken fat, double cream (milk) (0 62% milk proteins, potato starch, yeast extract, salt. flavourings, chicken extract, onion powder, garlic powder white pepper, sage oil, colours (carotenes, paprika extract), sugar, lemon juice, glucose syrup, sage, garlic dues extract, rosemary extract. made using british chicken. allergy advice for allergens, including cereals containing gluten, see ingredients in bald. caution althouh every care has been taken to remove chicken bones, some may remain. nutrition as sold typical valuns per 2 of aan jpg2192335 100g",N/A
Butter Chicken,Aldi,115.0,1.4,8.0,4.1,,8.5,4088600054438,"water, onion (12%), cream (11%) (milk), tomato (5%), tomato paste (4%), butter (3%) (milk), rapeseed oil, sugar, spice cap seasoning (3%) (rice flour, paprika powder, cumin powder, sugar, coriander powder, cardamom powder, cinnamon powder, anti-caking agents, calcium phosphates, silicon dioxide, fenugreek powder, clove powder, paprika extract, flavouring), modified maize starch, garlic purée, ginger purée, salt, coriander powder, ginger powder, paprika powder, ground cumin, acidity regulators: lactic acid, citric acid, dried fenugreek leaves, cinnamon powder, ground black pepper, paprika extract, ground cardamom, smoked paprika powder , chilli powder,",N/A
6 free range British eggs,Sainsburys,143.0,14.1,9.6,0.5,0.38,0.5,01298727,,N/A
Organic Chicken Stock Pot,Knorr,117.0,1.4,6.6,7.6,14.2,13.0,8711200333189,"Concentrated chicken stock (61%) (water, chicken powder), salt, sugar, chicken fat + (6%), 1% maltodextrin, potassium chloride, natural chicken flavouring, spices gelling agents (xanthan gum, locust bean gum 1), 1% 1% yeast extract, carrots (0.3%), caramel syrup, natural vegetable flavourings, leek (0.1%), herbs. 1% certified organic ingredients (EU + Non-EU agriculture) 1% 104g e",N/A
Plant Kitchen No Chicken Kiev,Marks and Spencer,242.0,14.4,14.9,0.7,1.78,10.7,29027200,"water soya protein (10%)· wheatflour contains gluten (with wheatflour, calcium carbonate, iron, niacin, thiamin) rapeseed oil palm oil wheat gluten salt stabiliser: e461 · garlic purée cornflour· soybean oil coconut oil parsley - lemon juice sugar · potato starch yeast extract flavouring dried onions dried tomatoes dried yeast ground paprika · dried garlic · cracked black pepper dried sage· preservative: lactic acid , colour: carotenes ground black pepper· thickener: carrageenan,",N/A
Pukka Chicken and Mushroom Pie,Pukka,216.0,9.0,10.4,1.4,1.0,20.9,5030756005818,"water, wheat flour (contains: wheat flour, calcium carbonate, iron, niacin, thiamine), margarine (contai palm & rapeseed fats & oils, water, salt), chicken (1 (contains: chicken, modified maize starch, salt), mushrooms (5%), modified maize starch, chicken sto double cream (milk), salt, flavour enhancer: monoso glutamate, onion powder, white pepper, butter (milk allergy advice for allergens, including cereals containing gluten, see ingredients in bold. may also",N/A
Cordon bleu de poulet 100% filets,Père Dodu,206.0,16.0,10.0,1.9,1.2,14.0,3596690784490,"Viande de filets de poulet 39%, eau, farine de blé, viande de dinde 11%, fromages, amidons modifiés, arômes* (céleri), fibres de blé, protéines de blé, dextrose, sel, protéines de lait, beurre, antioxydant: acide ascorbique, lait écrémé en poudre, levure, sel de fonte: citrate de sodium, épices, conservateur: sorbate de potassium. Huile de tournesol.
*Présence naturelle de polyphénols",N/A
Savoury chicken rice,Aldi,146.0,3.28,1.52,0.4,0.425,28.6,4088600341613,"COOKED LONG GRAIN RICE (86%), SWEETCORN (3%), CARROTS (3%), RED PEPPERS (3%), Sunflower Oil, Onion Powder, Yeast Extract, Maltodextrin, Yeast Extract Powder, Flavourings, Garlic Powder, Salt, Stabiliser: Guar Gum; White Pepper, Sage",N/A
Free Range 6 Large Eggs,Woodcote,115.0,11.0,7.94,,0.338,0.0,4056489175186,_Eggs_,N/A
Slow Roasted Chicken Bites Mini Packs 3 x,Fridge Raiders,190.0,21.0,10.0,1.1,1.5725,3.2,5000178113040,"chicken breast (91%), vegetable oils (soya bean, sunflower, rapeseed), seasoning (salt, yeast extract, garlic, onion, sage, stabiliser. sodium tripolyphosphate, flavourings), rusk (wheat flour, (wheat flour, (calcium carbonate, iron, niacin, thiamin), salt, raising agent: ammonium bicarbonate),tapioca starch, dextrose. allergy advice: for allergens, including cereals containing gluten, see ingredients in bold. may contain sulphites. our bites combine 91% chicken breast with 9% seasoning and ingredients. real protein with irresistible flavour whenever you need a pick me up. every care has been taken to remove bones but some may remain. get in touch uk pilgrim's food masters ltd, godley hill rd, hyde, sk14 3br ireland: pilgrim's food masters ltd, shillelagh, co. wicklow y14 py73 careline gb&ni: 0800 0778591 careline ireland: 1800 818347 ng it fresh flavour and freshness, gerated below 5°c. days of opening and me use by date. for home freezing. x22.50 c @fridgeraiders.co.uk c recycle with bags at large supermarket don't recycle",N/A
Roasted Chicken base,Better Than Bouillon,250.0,16.7,0.0,16.7,14.6,33.3,0098308243236,"Roasted chicken, maltodextrin, salt, chicken stock, cane, sugar, food, starch, yeast extract, flavoring, turmeric, natural flavors.",N/A
Chicken Stock Pots,Tesco,171.0,7.14,5.71,20.0,11.2,22.9,5054269483659,"Water, Salt, Glucose Syrup, Dextrose, Chicken Fat, Onion Powder, Flavouring, Yeast Extract, t into 500ml Chicken Extract, Chicken Bones, Onion Concentrate, Stabiliser (Tara Gum), Dried Chicken, White Wine Concentrate, ious stock. Antioxidants (Ascorbic Acid, Extracts of Rosemary), Parsley, Black Pepper. 112g e (4x28g) ES CEE ck.",N/A
10 oua naturale free range,Diamant Grup,128.0,12.0,8.75,0.21,0.00035,0.27,6426064000017,eggs,N/A
Caldo de pollo orgánico,Kirkland,4.17,0.833,0.0,,0.458,0.0,0096619782581,"Caldo de Pollo Orgánico [97%], Caldo Vegetal Orgánico [0,8%] (Zanahorias Orgánicas, Apio Orgánico, Concentrado de Jugo de Cebolla Orgánica), Sal de Mar [0,3%], Saborizante Natural, Concentrado de Cúrcuma Orgánica [0,01%], Hojas de Laurel (Laurus nobilis) Orgánicas [0,01%], Extracto de Pimienta Negra (Piper nigrum) Orgánica [0,01%].",N/A
Oeufs Plein air,"C'est qui le Patron ?!, La marque du consommateur",,,,,,,3251320871789,Oeufs plein air,N/A
Stew Type Spicy Chicken Flavor Ramen,Buldak,352.0,6.9,10.3,6.21,3.9,57.9,8801073113381,"noodle(67,4%) ( wheat flour (41%), palm oil(9%),  tapioca  starch(8%), potato starch, salt,  soybean  oil, thickener[guar gum(e412)], acidity regulator[potassium carbonate(e501), sodium carbonate(e500), sodium phosphate dibasic(e339), citric acid(e330)], emulsifier[lecithin(e322), sodium polyphosphate (e452)], colour[riboflavin(e101)])

soup(25,5%) (water, red pepper powder, white sugar, flavour enhancer [monosodium l-glutamate (e621)],  soy  sauce, salt,  tapioca  starch, flavour enhancer[disodium 5'-ribonucleotide(e635)], garlic,  soybean  oil, onion, paprika extract, chives powder, yeast extract powder, black pepper powder)

powder(7,1%) (white sugar, artificial chicken flavor powder, potato starch, garlic powder, salt, roasted  sesame , dehydrated chives, dried laver, dried red pepper, thickener[xanthan gum(e415)],  soybean  οil)",N/A
